cd_cliente,nr_telefone
4852,6654084066
4853,1245285830
4854,288710606
4855,6470197582
4856,9856234022
4857,8958538143
4858,8488558780
4859,7965823491
4860,185541078
4861,6492745112
4862,3148158340
4863,7983004486
4864,3446377305
4865,9673996182
4866,9492712385
4867,4754883690
4868,8167095967
4869,8687628103
4870,1930422016
4871,5366452218
4872,1336834975
4873,8998782324
4874,5499656721
4875,1995514519
4876,2491187054
4877,3814867097
4878,8161679536
4879,1873198159
4880,6116179586
4881,8834360389
4882,1471079409
4883,3231777350
4884,1674696140
4885,6643348595
4886,4477206745
4887,7760862851
4888,8151920710
4889,3126479448
4890,6662997646
4891,3368147070
4892,7186309178
4893,5470304978
4894,1299143984
4895,8123240757
4896,558654247
4897,8315658485
4898,9746439137
4899,2893963728
4900,1737097736
4901,7398102087
4902,4373990511
4903,9757206030
4904,5527120236
4905,3753587081
4906,4155600422
4907,8279825332
4908,9995648485
4909,2246802801
4910,1580917573
4911,4550324713
4912,6588283504
4913,3857091441
4914,3789380647
4915,95909499
4916,1242406470
4917,3275054629
4918,2174032175
4919,2445911876
4920,7372801643
4921,1246971266
4922,772307031
4923,8681749983
4924,5456462633
4925,3866903361
4926,717118606
4927,4914207010
4928,621394237
4929,9591188207
4930,1453239096
4931,8360399344
4932,4939556323
4933,1717434410
4934,9986515503
4935,3810169118
4936,8270283583
4937,1665627431
4938,9958681672
4939,4944919264
4940,4468645167
4941,4224326138
4942,9197073786
4943,6734555109
4944,1541191260
4945,8574119757
4946,1272286786
4947,4682982709
4948,1135973527
4949,4511816932
4950,5137309431
4951,7438268345
4952,2297082722
4953,5580837785
4954,7572460031
4955,1972348659
4956,1114134236
4957,6821854025
4958,9534520480
4959,3261028697
4960,1681405983
4961,2416301707
4962,7532644041
4963,9937866796
4964,9361926965
4965,9463394457
4966,1969191338
4967,5563508207
4968,1574243749
4969,1211621833
4970,8558033961
4971,4246472275
4972,7123130299
4973,1315792699
4974,1998977563
4975,276380685
4976,9876492853
4977,1562103793
4978,5558525280
4979,5164875604
4980,8769767272
4981,9489137360
4982,7156199277
4983,4659565213
4984,4283920352
4985,18406789
4986,1697794896
4987,1432057926
4988,9514063947
4989,3837399661
4990,9511217828
4991,9644883209
4992,825803420
4993,9232806606
4994,5311052235
4995,6422853141
4996,6397894566
4997,4944835700
4998,7955611187
4999,2766248734
5000,746244062
5001,1691624045
5002,813717415
5003,195295434
5004,9980800604
5005,3510961264
5006,1636933394
5007,6440085072
5008,177376705
5009,1123732619
5010,1860917079
5011,8267394977
5012,9250911620
5013,3286350403
5014,7322580858
5015,1588721231
5016,1730135047
5017,4783542085
5018,9144243556
5019,5460090877
5020,1699954829
5021,8764397079
5022,8367511633
5023,424479023
5024,4588471749
5025,1862190125
5026,8577222857
5027,177695892
5028,7738811761
5029,9816572035
5030,346727483
5031,3518526697
5032,5311577449
5033,4276086411
5034,6223375957
5035,7517228139
5036,5371388103
5037,7451074469
5038,4984832644
5039,4788699129
5040,8719574055
5041,7966369026
5042,1734262256
5043,2146607836
5044,1365197957
5045,4384176050
5046,8484572686
5047,9581831998
5048,8259265191
5049,7386713597
5050,4676168786
5051,6872079690
5052,6189245302
5053,3282631761
5054,7398716718
5055,8734088568
5056,9664478014
5057,353257832
5058,6184489429
5059,6361671331
5060,332980104
5061,8875589364
5062,9637950082
5063,8140797792
5064,9728891022
5065,8834486566
5066,998954914
5067,6629388564
5068,8576502549
5069,3321837526
5070,3222849672
5071,9934523264
5072,6543097291
5073,7185263404
5074,669391638
5075,2130665933
5076,95559269
5077,6931382535
5078,9664816711
5079,4348564132
5080,2170229481
5081,4624294322
5082,8165280533
5083,4557438380
5084,826723327
5085,8222741565
5086,5554419894
5087,7955860349
5088,926091703
5089,6330456085
5090,2496708633
5091,9793995951
5092,9647321289
5093,4584775649
5094,3867688684
5095,9166067869
5096,9897078658
5097,4195471225
5098,4568354589
5099,7110633709
5100,6143895719
5101,925164292
5102,9143446030
5103,4940021007
5104,1376196825
5105,2136723956
5106,1322159594
5107,2169660569
5108,4496932375
5109,4195368938
5110,735798406
5111,4463382577
5112,6946339468
5113,7769045753
5114,1215380872
5115,4765749310
5116,829363276
5117,3281277629
5118,3297713881
5119,5529647338
5120,7929634509
5121,3237013543
5122,4654588249
5123,6634675026
5124,9165024441
5125,7314357891
5126,3216621089
5127,1891763294
5128,6449185292
5129,875612800
5130,2124740537
5131,5410867614
5132,3411168713
5133,1282553718
5134,815704273
5135,3746784998
5136,5544411789
5137,6910377440
5138,3428444005
5139,3712395720
5140,6223082832
5141,8423750398
5142,1645048570
5143,1919536250
5144,7438345172
5145,2832052326
5146,2139181434
5147,9821861517
5148,3772989499
5149,9681232256
5150,6392117394
5151,4996498655
5152,8545776809
5153,6956105171
5154,6882898799
5155,5157309413
5156,1268781861
5157,3183446917
5158,4944939797
5159,1221590763
5160,8719385139
5161,1918577407
5162,2792860493
5163,9548694614
5164,2231019655
5165,8417384235
5166,1485083837
5167,5140064343
5168,3216931769
5169,7152458478
5170,667401262
5171,4365681230
5172,8342187960
5173,854001220
5174,6530789208
5175,9160640356
5176,2140673938
5177,1166001743
5178,2184716909
5179,9212727177
5180,6814236392
5181,4293617780
5182,7573940850
5183,6816649215
5184,8948612432
5185,8142937800
5186,1961106362
5187,2250882968
5188,6124165873
5189,4883370376
5190,8282211571
5191,7320739779
5192,6114305473
5193,1992425586
5194,9926284919
5195,9561007098
5196,4718628213
5197,2222521345
5198,1410099989
5199,6470134150
5200,1995364008
5201,1645543214
5202,4354036892
5203,3144187339
5204,2477668114
5205,6871793757
5206,1740548124
5207,8110425598
5208,6266321662
5209,6159262838
5210,447485008
5211,1323881692
5212,6368132052
5213,6191262641
5214,8468569718
5215,1771647383
5216,8561771457
5217,3362483552
5218,963635716
5219,792723497
5220,7521299984
5221,9492129968
5222,6937092160
5223,2489181739
5224,5462964535
5225,6536136471
5226,2761541433
5227,7541018340
5228,1692083017
5229,6527575025
5230,8245476265
5231,8638361528
5232,718422477
5233,2770369195
5234,4422539949
5235,8116120983
5236,8686517498
5237,8287540577
5238,546695499
5239,9169136879
5240,5128143995
5241,1770049617
5242,6640212444
5243,7198546868
5244,2127345211
5245,1182122800
5246,1582640925
5247,894673190
5248,5384944795
5249,872814140
5250,466414192
5251,9493964643
5252,895804332
5253,318207640
5254,45399109
5255,6670851414
5256,354388910
5257,7742076790
5258,8850693055
5259,2768548121
5260,1954625503
5261,1360588101
5262,8425231321
5263,6321067417
5264,9777900838
5265,4249538030
5266,8984334027
5267,143458386
5268,3198808112
5269,8361485825
5270,8249226827
5271,818425531
5272,6840263607
5273,2141783240
5274,4220780083
5275,8257888012
5276,4676245196
5277,188810644
5278,6861293388
5279,5114810442
5280,1857973562
5281,8699090037
5282,7175564358
5283,5168219962
5284,4641952816
5285,751269000
5286,6812199140
5287,9620541083
5288,1741481497
5289,2473636111
5290,6954830507
5291,7399417697
5292,7485442197
5293,2498251402
5294,3828224162
5295,3126789954
5296,3553142537
5297,1794837597
5298,939394638
5299,3232902011
5300,4825920314
5301,8496230784
5302,9346677944
5303,3768766709
5304,7976777241
5305,8191703214
5306,1243816483
5307,4124781079
5308,873220568
5309,1758987260
5310,1448324959
5311,9452649073
5312,948269872
5313,4996278258
5314,9756968796
5315,8894582991
5316,6122054733
5317,1180655531
5318,6253023929
5319,773057564
5320,4195444359
5321,1614669401
5322,8378668538
5323,312110020
5324,4779818411
5325,6457529875
5326,8229343257
5327,9251207156
5328,4838832947
5329,989459315
5330,2474451703
5331,3580515044
5332,6694696766
5333,4325164800
5334,1625245318
5335,876702124
5336,1864358868
5337,4839292465
5338,2163568155
5339,2831913732
5340,9140154216
5341,4649171491
5342,3796152189
5343,5343021126
5344,7744921184
5345,686152107
5346,8972975738
5347,2429950560
5348,3395829352
5349,5358114006
5350,7950554576
5351,7496288768
5352,4147036266
5353,4137212292
5354,2871860120
5355,9453938904
5356,1831055350
5357,5414361606
5358,7723737309
5359,4718408869
5360,1640036990
5361,3778748634
5362,94865685
5363,1999238074
5364,978872453
5365,4734287481
5366,5513908882
5367,8276233987
5368,7559615526
5369,4548576443
5370,7155819173
5371,8253954156
5372,7440988503
5373,2419760670
5374,4940953595
5375,9355207249
5376,2471309344
5377,7481901604
5378,5520748457
5379,1297898587
5380,7929940998
5381,91375258
5382,6275211895
5383,3727022053
5384,8626600469
5385,6339366686
5386,4768213286
5387,8522793784
5388,1164445855
5389,9522056385
5390,1475973520
5391,4682718989
5392,2764847533
5393,5189562095
5394,3213071147
5395,6353777827
5396,1949754697
5397,4598704554
5398,6535548458
5399,4520697882
5400,9373219481
5401,2431366057
5402,9140428009
5403,18257530
5404,3596083682
5405,7316365202
5406,1862501204
5407,9970145172
5408,5336772258
5409,6496540633
5410,355167373
5411,6911987782
5412,9782092479
5413,8879177948
5414,341240472
5415,7189515199
5416,6762812822
5417,516347081
5418,8320103598
5419,6636197584
5420,5144182296
5421,44974451
5422,6878276000
5423,6865168607
5424,1138365557
5425,4295828087
5426,21892797
5427,7334640026
5428,6845125042
5429,9212415436
5430,1219578359
5431,6766138
5432,3481622356
5433,386970734
5434,1590154024
5435,9891824851
5436,6116779937
5437,755888100
5438,2180056233
5439,9743796324
5440,8699346893
5441,155720530
5442,3197480448
5443,2737363093
5444,6975311625
5445,7130075571
5446,1795619354
5447,8994123936
5448,8924595333
5449,4752097845
5450,8164467303
5451,2172869821
5452,6668109825
5453,4710515144
5454,1319085307
5455,5399433812
5456,8966867697
5457,118028836
5458,8852158966
5459,9661825026
5460,4993092802
5461,8921277583
5462,7457352554
5463,3188584914
5464,1497715642
5465,1482627596
5466,7369785180
5467,4547910074
5468,3770955003
5469,1294293468
5470,6473141238
5471,5149779359
5472,4458373780
5473,978228129
5474,3533388143
5475,449225409
5476,4172139884
5477,8835298424
5478,6347377343
5479,8572147269
5480,185435741
5481,9827114320
5482,8978551040
5483,5489764385
5484,4951448078
5485,6782059893
5486,4742207535
5487,4954824996
5488,3227483403
5489,6314703853
5490,3578039053
5491,3342426060
5492,87594979
5493,4283599833
5494,656034718
5495,3329416077
5496,969064565
5497,2835938015
5498,1164566402
5499,3438799914
5500,7787130552
5501,6989102821
5502,2275421259
5503,5181577899
5504,1563243744
5505,4932780539
5506,2140325986
5507,1452902397
5508,3749923509
5509,4525481951
5510,5397543407
5511,1242011599
5512,1829675541
5513,4469826703
5514,6759414475
5515,2741374386
5516,8913731799
5517,2731945098
5518,449356474
5519,4750058665
5520,2178941466
5521,7452191446
5522,1779271041
5523,869996595
5524,8519069502
5525,1581829956
5526,3313314623
5527,6246231156
5528,7163678621
5529,4194088852
5530,9564809872
5531,7319495531
5532,6315829718
5533,186753650
5534,1310810543
5535,1565724485
5536,6667997837
5537,2287562980
5538,5580604724
5539,7718787086
5540,6210467079
5541,6114182292
5542,4173661002
5543,944549295
5544,7571858329
5545,1752728957
5546,6581505775
5547,1443181598
5548,9393342131
5549,1357842598
5550,9551336061
5551,1693213624
5552,8445570170
5553,8159611465
5554,8924415191
5555,8751585001
5556,4887337768
5557,1787200441
5558,9133707601
5559,1196144632
5560,7951170989
5561,1885923607
5562,4899674604
5563,8215282201
5564,3359790892
5565,8173891576
5566,1744720083
5567,8243965623
5568,7593659876
5569,9226635559
5570,2190954090
5571,2451277155
5572,7339937522
5573,6216442989
5574,976167966
5575,3124144811
5576,9392984385
5577,8429706888
5578,6561300768
5579,3749188500
5580,1771938394
5581,6643249172
5582,3726630834
5583,7534307124
5584,9123981907
5585,5357894375
5586,6176366861
5587,1435438935
5588,4135674430
5589,9950366917
5590,3559130380
5591,2716295023
5592,8574388520
5593,3429477447
5594,9339967771
5595,4649192252
5596,3544223237
5597,7949849794
5598,1917331286
5599,3797136682
5600,9834691345
5601,7985466279
5602,9790434714
5603,1612023382
5604,1515972157
5605,4287773065
5606,1933078247
5607,1544349818
5608,6555991184
5609,7732967164
5610,6852982240
5611,5593722836
5612,1526718352
5613,6495451733
5614,6699295072
5615,9125437285
5616,7973052064
5617,9561894808
5618,3284008488
5619,2459575187
5620,8811433598
5621,697315862
5622,9475804047
5623,6887032218
5624,9290151357
5625,1997416274
5626,4639876218
5627,9599836478
5628,4221306081
5629,4757669947
5630,8872138581
5631,69243709
5632,229415290
5633,4721761334
5634,3738885716
5635,3828020037
5636,5412480420
5637,3295347065
5638,8725753789
5639,4471747347
5640,7324845898
5641,2841316189
5642,3139647832
5643,8764529283
5644,3244294266
5645,443599909
5646,1755937986
5647,7531598787
5648,1236653810
5649,8263377975
5650,9355282279
5651,4659219476
5652,714174292
5653,7742624803
5654,8340434699
5655,4296091348
5656,4782830255
5657,8940309977
5658,6697345554
5659,1188865623
5660,9581344586
5661,3393703578
5662,135097039
5663,9815376357
5664,8376121945
5665,4273106556
5666,9812332370
5667,3822576512
5668,3857183390
5669,2823869679
5670,5418710469
5671,6280852361
5672,6816104680
5673,9447797734
5674,6751226122
5675,3324450213
5676,116968608
5677,4134703712
5678,6135589863
5679,1113889827
5680,6680361422
5681,4121620909
5682,7595180784
5683,5479910588
5684,3725037639
5685,9983224417
5686,14202386
5687,1270640242
5688,8777460705
5689,9514133850
5690,353596063
5691,4828471630
5692,9468188029
5693,8872889826
5694,1720504084
5695,4794820216
5696,5365931481
5697,1178571564
5698,1180524291
5699,2733905350
5700,5159629941
5701,8682481696
5702,917584293
5703,4953372142
5704,373200602
5705,3155992524
5706,5353817708
5707,6471289342
5708,8118502403
5709,7144073456
5710,8515227907
5711,6325055948
5712,4972684982
5713,9337116202
5714,9123500957
5715,689575551
5716,4883806817
5717,1650957418
5718,6520525413
5719,1755577514
5720,6927669499
5721,1468751472
5722,853616622
5723,1435584712
5724,8414047564
5725,918079561
5726,1926198507
5727,151806655
5728,9182381986
5729,1724457880
5730,9173492869
5731,7735843081
5732,8459397305
5733,4959508367
5734,3574640681
5735,1661821119
5736,7463809721
5737,6850483571
5738,992514464
5739,1756357778
5740,6362618933
5741,4359873566
5742,2225825097
5743,3359876265
5744,661310390
5745,6460992185
5746,6445103575
